date,no1,no2,no3,no4,no5
2014-06-29 04:00:00,3.554827,-1.090154,-0.547993,-0.080364,-0.623648
2014-06-29 05:00:00,0.401031,0.735566,-0.054402,-1.195259,-1.030452
2014-06-29 06:00:00,0.480696,1.717353,-0.659249,-0.426534,-1.692343
2014-06-29 07:00:00,0.671877,-0.913675,-0.359546,1.230211,0.541237
2014-06-29 08:00:00,1.142423,0.593388,-1.275385,0.283106,-0.018391
2014-06-29 09:00:00,-1.014167,0.786397,-1.482019,0.570763,0.653473
2014-06-29 10:00:00,1.245860,1.260942,0.277894,-0.369050,0.782041
2014-06-29 11:00:00,0.228821,-1.658753,-0.612217,-0.204096,1.350363
2014-06-29 12:00:00,-0.914987,-0.832197,0.122117,-0.961831,-0.456563
2014-06-29 13:00:00,-0.749570,0.470926,-0.093337,1.131494,1.000029
2014-06-29 14:00:00,0.016580,0.491713,-1.467853,-2.399389,1.269705
2014-06-29 15:00:00,0.193749,0.258045,1.092379,-0.827735,0.905296
2014-06-29 16:00:00,0.456473,-0.143650,2.950021,0.093716,-0.997839
2014-06-29 17:00:00,0.651722,0.860990,0.278708,-0.217032,-0.005564
2014-06-29 18:00:00,-0.636025,-1.566982,0.694047,0.182671,0.013663
2014-06-29 19:00:00,0.785595,0.809112,0.090726,-0.672468,-0.321908
2014-06-29 20:00:00,0.522533,0.758826,0.268147,0.602218,1.449189
2014-06-29 21:00:00,-0.844002,-1.165819,1.143379,0.277730,-0.508959
2014-06-29 22:00:00,0.075492,0.754000,0.017398,0.243269,-0.238269
2014-06-29 23:00:00,-0.575959,-2.066080,1.538930,-0.114137,-0.013166
2014-06-30 00:00:00,0.412518,0.354448,-0.190469,0.061763,-0.335198
2014-06-30 01:00:00,-0.125081,-0.943945,-0.963733,-2.168789,0.024723
2014-06-30 02:00:00,-0.089041,-0.422301,-0.297688,0.316189,-0.795154
2014-06-30 03:00:00,0.199621,-1.097130,-0.096999,0.351209,0.352845
2014-06-30 04:00:00,0.800376,0.398464,1.578389,-1.623176,-1.607347
2014-06-30 05:00:00,0.629675,-0.891507,0.146067,1.022565,-1.420105
2014-06-30 06:00:00,-0.823070,0.262453,-1.097850,1.546818,-1.610340
2014-06-30 07:00:00,0.723010,0.873340,-0.415848,-0.637600,0.277881
2014-06-30 08:00:00,-0.091096,-0.890954,1.733907,0.803282,-0.494384
2014-06-30 09:00:00,-0.493129,-0.047232,0.554763,0.768112,-0.832245
2014-06-30 10:00:00,1.963754,-0.980552,-0.632218,0.842389,0.216322
2014-06-30 11:00:00,0.951445,0.074187,-0.216192,-0.384219,-0.614283
2014-06-30 12:00:00,0.181414,-1.635286,0.558146,1.044405,-0.281587
2014-06-30 13:00:00,-0.833376,1.756567,-0.104120,-1.198166,0.842378
2014-06-30 14:00:00,1.850426,0.761045,1.104669,0.499732,-1.205700
2014-06-30 15:00:00,-1.333783,-1.548693,1.326409,-1.284279,0.070691
2014-06-30 16:00:00,-0.983279,-2.298065,0.063187,-0.748142,-0.884101
2014-06-30 17:00:00,-0.063643,-0.163249,2.341563,1.012552,1.381999
2014-06-30 18:00:00,-0.686398,1.908051,-0.685016,-1.284517,0.313766
2014-06-30 19:00:00,0.406804,0.339996,-0.265191,1.150298,-0.599016
2014-06-30 20:00:00,0.552428,0.870928,-0.869195,-1.091166,0.629444
2014-06-30 21:00:00,-0.214189,1.008682,-1.629301,-0.094512,0.242253
2014-06-30 22:00:00,1.393950,1.520871,0.781075,1.090889,2.178373
2014-06-30 23:00:00,0.001051,-0.179110,0.847169,0.929424,-0.506688
2014-07-01 00:00:00,3.179457,0.567710,0.439443,-0.656673,0.898744
2014-07-01 01:00:00,0.419962,1.252440,-0.927009,-2.813788,-0.078305
2014-07-01 02:00:00,0.999629,-1.394112,0.256502,-0.095465,0.885225
2014-07-01 03:00:00,0.972941,0.350463,-1.521941,0.153105,0.535459
2014-07-01 04:00:00,0.647106,1.347732,1.297781,-0.800127,1.446256
2014-07-01 05:00:00,1.506007,1.041795,-0.558581,-0.194294,0.230158
2014-07-01 06:00:00,0.095291,-0.959641,1.939557,0.890634,0.550048
2014-07-01 07:00:00,0.784112,1.483367,1.240175,1.172180,-0.689158
2014-07-01 08:00:00,0.674057,-0.318710,-0.571516,-0.508954,-1.303791
2014-07-01 09:00:00,-1.345804,-0.397952,-0.051265,1.349300,0.980913
2014-07-01 10:00:00,0.110597,-0.614397,-1.474611,3.106080,1.941617
2014-07-01 11:00:00,0.129519,0.549847,-1.539710,0.908684,0.981914
2014-07-01 12:00:00,1.891628,-0.990097,-1.178918,-0.338645,-0.993362
2014-07-01 13:00:00,0.909236,0.799480,-0.703687,-0.578500,-0.736765
2014-07-01 14:00:00,0.242670,-1.731373,-1.223406,-0.575234,0.151665
2014-07-01 15:00:00,0.132850,0.452000,1.484227,0.153868,0.677077
2014-07-01 16:00:00,-0.920946,-0.423187,0.458290,0.482531,0.445970
2014-07-01 17:00:00,1.759102,-1.337092,0.814978,-1.266487,0.061239
2014-07-01 18:00:00,-0.672020,-0.452139,0.803683,0.170974,-1.063575
2014-07-01 19:00:00,-2.391908,0.819565,0.000636,-0.207245,0.975563
2014-07-01 20:00:00,-0.200406,0.537653,-0.813841,-0.656057,-1.126176
2014-07-01 21:00:00,1.087400,-0.835177,0.602142,0.203784,-0.823606
2014-07-01 22:00:00,-1.487099,0.151179,-1.257599,1.429542,-0.404227
2014-07-01 23:00:00,0.717345,-1.300969,0.369125,-0.735639,-2.033346
2014-07-02 00:00:00,-0.634696,0.136368,-0.949903,-0.898108,-1.444017
2014-07-02 01:00:00,-1.617260,-1.593762,-0.779942,0.477538,-0.615996
2014-07-02 02:00:00,0.829938,-0.300425,-1.196542,-0.113211,0.503125
2014-07-02 03:00:00,1.149609,1.442176,0.699019,0.971351,0.364281
2014-07-02 04:00:00,-0.834279,0.883307,-0.499197,-1.384345,-0.290792
2014-07-02 05:00:00,-0.906690,-0.652472,-0.942673,1.073601,-0.293294
2014-07-02 06:00:00,-0.718002,-0.427556,0.849359,1.007395,0.874379
2014-07-02 07:00:00,-1.444119,0.553324,-0.230968,2.499405,0.186062
2014-07-02 08:00:00,-0.378672,-2.417599,0.026991,-0.387659,0.193217
2014-07-02 09:00:00,-0.601569,-0.854401,0.959259,-0.928333,-0.537573
2014-07-02 10:00:00,0.434173,-0.436250,-1.679255,-2.130871,-1.642444
2014-07-02 11:00:00,-0.605184,-0.315370,1.276595,0.890326,1.213240
2014-07-02 12:00:00,0.122818,2.165258,0.016302,-0.021797,-1.033170
2014-07-02 13:00:00,0.567387,0.262806,-0.919654,1.298665,1.388704
2014-07-02 14:00:00,0.094575,1.193391,-0.202690,0.965187,-1.464562
2014-07-02 15:00:00,-0.657205,-0.718990,-1.025097,-2.007735,0.512057
2014-07-02 16:00:00,-0.310639,-1.078146,1.462488,0.501967,0.198005
2014-07-02 17:00:00,1.705266,0.936986,0.049910,1.611228,1.409191
2014-07-02 18:00:00,0.318334,0.794008,-1.033481,0.351896,0.428447
2014-07-02 19:00:00,-0.131571,-2.484093,-0.128903,1.309790,-0.064654
2014-07-02 20:00:00,-0.153092,-1.304726,0.205831,0.059509,-0.204705
2014-07-02 21:00:00,0.818590,-1.551318,-1.584783,-0.611304,-1.576214
2014-07-02 22:00:00,1.191989,-0.017331,0.021209,-0.685310,-0.460333
2014-07-02 23:00:00,-0.340234,-0.059346,0.734617,-1.397480,-0.804374
2014-07-03 00:00:00,-0.464756,0.718233,2.225038,1.245807,-0.136448
2014-07-03 01:00:00,-0.598735,-0.811004,-1.856413,2.487305,1.532730
2014-07-03 02:00:00,-0.275771,-1.476389,-0.659476,0.734809,-1.353297
2014-07-03 03:00:00,0.396301,-1.040253,0.327488,-0.392197,-0.467179
2014-07-03 04:00:00,-1.268190,1.335988,-0.084495,0.231802,-1.834843
2014-07-03 05:00:00,0.673748,0.736846,-0.725790,1.794772,0.254948
2014-07-03 06:00:00,-1.132107,-0.446100,0.487067,0.482295,-1.468858
2014-07-03 07:00:00,0.573986,-0.133194,0.893515,-0.356701,0.765171
2014-07-03 08:00:00,2.930376,-2.027589,-0.960891,0.083009,-1.760396
2014-07-03 09:00:00,-1.042266,-0.105742,-0.142399,-0.352354,-0.341784
2014-07-03 10:00:00,2.197518,-1.171752,-0.068490,1.439826,-0.629273
2014-07-03 11:00:00,-1.036800,0.023300,1.000613,0.424751,-0.016697
2014-07-03 12:00:00,-0.902715,0.483116,1.053539,0.197654,-0.635220
2014-07-03 13:00:00,0.072232,-0.661802,-0.621813,-0.075822,-0.193590
2014-07-03 14:00:00,1.146364,-0.264923,-1.570007,-1.294748,-0.955291
2014-07-03 15:00:00,1.607540,-0.361702,-0.516902,-0.727650,0.848593
2014-07-03 16:00:00,-0.893233,0.817917,0.242365,-1.156394,-0.765162
2014-07-03 17:00:00,0.667407,-0.456091,-0.193830,1.859603,0.869207
2014-07-03 18:00:00,0.916527,0.088911,0.164794,0.187825,2.307803
2014-07-03 19:00:00,0.076764,-0.107765,-1.326189,-0.165630,-0.180971
2014-07-03 20:00:00,-1.070231,-0.385558,1.367769,1.937739,-0.603613
2014-07-03 21:00:00,-0.384842,-0.905673,0.185952,0.732050,-0.253720
2014-07-03 22:00:00,0.265854,-1.406285,1.237592,-0.221993,-1.238433
2014-07-03 23:00:00,-1.362176,-0.343537,-0.255553,0.686164,0.633753
2014-07-04 00:00:00,-1.318344,1.283084,0.493186,0.207569,0.277877
2014-07-04 01:00:00,0.396185,-0.397840,0.666360,-0.052266,0.865302
2014-07-04 02:00:00,-0.490441,-1.024449,-1.477027,-0.306078,-0.264373
2014-07-04 03:00:00,-2.929805,1.875658,0.669438,-0.198092,-0.118567
2014-07-04 04:00:00,0.908412,-0.548871,2.400258,0.838345,1.610914
2014-07-04 05:00:00,-0.089732,0.102496,-0.203327,0.575233,-1.407597
2014-07-04 06:00:00,0.608576,-0.546009,-0.330985,-0.565234,0.972510
2014-07-04 07:00:00,-0.547374,0.606874,1.808118,-0.531068,0.441507
2014-07-04 08:00:00,-1.530950,-1.014355,-0.871828,-1.346918,0.133776
2014-07-04 09:00:00,0.031188,0.305559,-0.095250,0.441352,-0.949534
2014-07-04 10:00:00,1.089781,1.020308,-3.077667,1.070085,-1.426128
2014-07-04 11:00:00,-0.986536,0.454932,-0.200008,-0.046715,1.033688
2014-07-04 12:00:00,0.058618,-0.996917,-0.735677,-0.779117,0.322599
2014-07-04 13:00:00,1.208708,-0.599472,0.305608,-0.411573,-0.697017
2014-07-04 14:00:00,0.829488,-1.254636,-0.142132,0.524476,0.542260
2014-07-04 15:00:00,1.258282,-1.548612,0.852674,0.042422,0.553586
2014-07-04 16:00:00,-0.440115,-0.797884,0.191411,-0.832894,-1.385534
2014-07-04 17:00:00,0.549512,0.795412,-0.886648,1.677506,3.205442
2014-07-04 18:00:00,-0.273928,-2.288988,-0.603023,-0.905609,0.572734
2014-07-04 19:00:00,0.031807,0.822779,-0.569000,2.252113,-0.314700
2014-07-04 20:00:00,-0.214171,-1.619366,-1.043358,0.060629,-0.090276
2014-07-04 21:00:00,-0.666086,1.026322,-1.944098,0.385180,-3.204893
2014-07-04 22:00:00,0.659933,0.281999,0.560413,0.294202,-2.439849
2014-07-04 23:00:00,1.044789,0.335664,-0.555503,-0.177482,1.134716
2014-07-05 00:00:00,-0.661504,1.008837,0.280662,0.198285,-1.045967
2014-07-05 01:00:00,0.754114,0.414475,0.521314,1.873205,-0.312248
2014-07-05 02:00:00,-0.175631,-0.231497,-0.317045,0.970837,-0.702229
2014-07-05 03:00:00,1.161639,0.631764,-0.140135,0.199880,-0.052680
2014-07-05 04:00:00,2.430556,0.450558,-1.380576,-0.802988,0.671408
2014-07-05 05:00:00,-0.783004,1.670577,1.285706,-0.375626,-0.996882
2014-07-05 06:00:00,-0.132729,-0.973255,1.866083,0.842602,1.375502
2014-07-05 07:00:00,2.672159,0.758080,0.336377,1.404863,-0.694904
2014-07-05 08:00:00,1.894697,-1.501797,-1.418181,0.232056,-0.139744
2014-07-05 09:00:00,-1.546934,-0.587531,0.689583,-1.240957,-0.325116
2014-07-05 10:00:00,0.469428,1.597739,-0.208490,-0.153997,0.372971
2014-07-05 11:00:00,-1.028649,-1.022336,-0.302372,-0.826407,0.005071
2014-07-05 12:00:00,-1.086124,-0.996181,0.657489,-0.360701,0.983737
2014-07-05 13:00:00,-0.411078,-0.693255,-0.852302,1.140402,0.824125
2014-07-05 14:00:00,-2.040844,-0.174392,0.210952,-1.808810,-0.374404
2014-07-05 15:00:00,0.336649,0.193740,-0.369637,0.941899,-0.753000
2014-07-05 16:00:00,-0.543002,-0.828591,-0.031322,0.828308,-0.021126
2014-07-05 17:00:00,0.561151,-0.236765,-1.338694,-0.255135,0.677442
2014-07-05 18:00:00,0.840792,-2.478453,0.381872,1.296042,1.235767
2014-07-05 19:00:00,0.416166,0.541059,-0.989022,1.347227,-0.349818
2014-07-05 20:00:00,-0.531642,1.666155,1.083706,-0.578805,-0.950371
2014-07-05 21:00:00,-1.819320,-0.539318,1.787953,-0.118339,-1.214871
2014-07-05 22:00:00,1.278853,-0.532128,0.556806,0.739003,0.470750
2014-07-05 23:00:00,1.727827,-1.625899,-0.315372,0.658672,-0.303958
2014-07-06 00:00:00,0.941280,0.497150,-0.591335,0.066472,-0.082241
2014-07-06 01:00:00,-0.635095,-0.281877,0.109397,0.151797,-0.557678
2014-07-06 02:00:00,0.407004,-1.936727,-1.360128,-0.398180,0.116550
2014-07-06 03:00:00,0.611419,1.680860,-0.957471,0.883831,0.628832
2014-07-06 04:00:00,-0.385617,0.427202,-0.251536,-0.336698,0.701165
2014-07-06 05:00:00,-1.463533,0.716010,0.675569,1.493983,0.761803
2014-07-06 06:00:00,0.797370,-0.531035,1.369647,-0.198309,0.004307
2014-07-06 07:00:00,-0.162394,-1.112955,-0.766627,1.653435,-0.658896
2014-07-06 08:00:00,0.099312,-2.103606,1.460227,-0.826898,0.498226
2014-07-06 09:00:00,0.352475,1.334917,-0.127817,0.329845,-2.095443
2014-07-06 10:00:00,0.442562,-0.659869,-1.122929,-1.186039,0.391407
2014-07-06 11:00:00,0.049890,0.233943,-0.724565,1.230773,-0.198508
2014-07-06 12:00:00,-1.089071,-0.306670,-1.052841,0.438949,1.293447
2014-07-06 13:00:00,1.685336,-0.150760,-0.331340,-1.036967,0.192674
2014-07-06 14:00:00,-0.806353,0.912601,-0.371841,0.823752,-0.112133
2014-07-06 15:00:00,-0.278584,-0.664693,-0.221454,-0.500002,1.196326
2014-07-06 16:00:00,0.043531,1.723978,-0.795166,-2.455595,-0.186052
2014-07-06 17:00:00,-1.318418,-0.144105,0.425426,-0.183543,0.792857
2014-07-06 18:00:00,0.995442,0.321771,0.522109,-0.048542,-0.130668
2014-07-06 19:00:00,0.633131,-0.734462,-0.610731,-1.186817,1.464039
2014-07-06 20:00:00,0.843125,1.120383,2.074241,1.284984,-1.589986
2014-07-06 21:00:00,-0.301954,1.358080,-0.312541,-0.397695,0.129684
2014-07-06 22:00:00,0.985227,0.430788,0.014092,0.971872,-0.094482
2014-07-06 23:00:00,0.042932,0.004805,-0.519808,0.654982,1.145206
2014-07-07 00:00:00,1.668207,0.031038,-0.957947,0.953602,-0.159656
2014-07-07 01:00:00,1.129469,1.483245,-1.785112,-0.345106,2.534730
2014-07-07 02:00:00,-1.247922,-1.282736,-0.177955,-0.743167,1.272615
2014-07-07 03:00:00,0.627584,-1.267829,-0.605175,-1.225167,-0.986217
2014-07-07 04:00:00,-0.743473,0.622455,1.268984,-0.490473,1.014639
2014-07-07 05:00:00,1.188282,-0.020490,-0.197405,-0.659054,1.656676
2014-07-07 06:00:00,0.220401,0.863051,-0.458567,-0.777227,-0.319260
2014-07-07 07:00:00,-1.431674,0.479906,1.328007,-1.390024,-0.081814
2014-07-07 08:00:00,0.402239,-0.640952,0.239570,0.742239,-1.385381
2014-07-07 09:00:00,-1.047050,1.630221,0.911332,-1.252948,1.015482
2014-07-07 10:00:00,-0.709491,0.590466,-1.410183,-0.625398,-1.570724
2014-07-07 11:00:00,-0.410506,1.283567,-1.443235,-0.790297,0.283021
2014-07-07 12:00:00,-1.268027,1.198503,-0.385270,0.424885,1.210638
2014-07-07 13:00:00,0.513248,-0.533391,0.586213,0.128749,0.663631
2014-07-07 14:00:00,0.284204,1.563787,0.769094,-0.013402,0.268471
2014-07-07 15:00:00,1.432805,0.450687,0.675837,0.647285,0.490175
2014-07-07 16:00:00,-1.715753,0.655464,-1.514153,1.133527,0.351201
2014-07-07 17:00:00,0.688944,0.184911,-0.242353,0.133694,0.380741
2014-07-07 18:00:00,-0.661686,1.432708,-0.302883,-1.218258,0.809754
2014-07-07 19:00:00,0.450490,-0.075023,0.083604,-0.802106,0.464000
2014-07-07 20:00:00,-0.833479,0.086196,0.960607,-0.002790,-0.242334
2014-07-07 21:00:00,-0.024287,0.434128,-0.297310,0.620812,-1.383983
2014-07-07 22:00:00,-0.141895,-0.142882,-2.119669,1.050175,-0.907803
2014-07-07 23:00:00,0.270295,0.983438,0.217590,0.490811,-0.988597
2014-07-08 00:00:00,1.171693,0.333789,0.723007,-0.571394,-0.224551
2014-07-08 01:00:00,0.600288,-0.629482,-1.592660,-0.564412,1.163499
2014-07-08 02:00:00,0.036352,0.804601,1.392762,0.319776,1.374537
2014-07-08 03:00:00,0.643422,-2.143407,-0.910942,-0.213937,0.341983
2014-07-08 04:00:00,0.462764,0.248299,-0.110909,0.297649,-0.106518
2014-07-08 05:00:00,1.071503,-0.936162,-1.892988,-0.679706,1.122750
2014-07-08 06:00:00,-1.544880,0.137485,0.433156,-0.860947,-0.996803
2014-07-08 07:00:00,0.863816,0.156884,-0.365300,0.782577,0.481039
2014-07-08 08:00:00,0.438503,0.435922,0.583927,0.355418,0.921193
2014-07-08 09:00:00,0.574019,0.329691,0.140269,0.712797,0.738805
2014-07-08 10:00:00,0.590518,-0.231795,-1.761438,-1.909397,-0.031068
2014-07-08 11:00:00,-0.329676,-0.572776,0.188628,-0.102670,-1.046430
2014-07-08 12:00:00,-1.333918,0.002875,-1.831617,-0.162280,-0.612204
2014-07-08 13:00:00,0.624043,0.588342,2.536933,1.011172,0.922599
2014-07-08 14:00:00,0.052115,0.851008,0.311276,0.489234,-1.683265
2014-07-08 15:00:00,-1.819496,-0.032893,0.361985,-0.130388,0.050411
2014-07-08 16:00:00,-1.475790,1.103622,0.115336,-0.949747,-1.008423
2014-07-08 17:00:00,-1.739267,0.720661,0.218972,-0.486807,0.310341
2014-07-08 18:00:00,1.291670,-0.057070,1.653408,0.119500,0.124781
2014-07-08 19:00:00,-0.591155,1.331968,-0.299635,-1.468370,1.076017
2014-07-08 20:00:00,-1.308226,-1.566861,-1.637999,-0.003104,1.446829
2014-07-08 21:00:00,-0.388202,-0.691036,0.729601,0.522398,-0.481703
2014-07-08 22:00:00,-0.401959,-0.554356,0.264756,1.216962,-1.332961
2014-07-08 23:00:00,-0.653611,1.421231,0.434929,-1.154594,1.391917
2014-07-09 00:00:00,-0.965195,-1.245989,1.073022,0.368292,-1.234354
2014-07-09 01:00:00,1.224713,0.629329,-0.496915,0.814005,0.449759
2014-07-09 02:00:00,-0.304824,-1.264960,-1.037010,-0.705504,-0.426998
2014-07-09 03:00:00,1.275601,1.417755,0.531754,-0.474033,-0.035389
2014-07-09 04:00:00,-0.961387,-1.019527,-1.829689,-0.935432,0.072323
2014-07-09 05:00:00,-0.570027,1.184136,-0.394327,-0.111373,-1.020131
2014-07-09 06:00:00,-1.650424,0.173153,0.671480,0.142503,-0.246988
2014-07-09 07:00:00,0.900913,-2.299294,0.551878,0.172294,0.306806
2014-07-09 08:00:00,-0.466704,-0.459624,1.079417,0.104479,-0.513964
2014-07-09 09:00:00,1.717387,0.640134,1.367012,-0.722578,0.242114
2014-07-09 10:00:00,0.110298,0.006956,0.206768,-0.929785,-0.727526
2014-07-09 11:00:00,-0.751385,-0.096433,-0.220513,-0.386543,0.607687
2014-07-09 12:00:00,-0.838894,-0.897800,-0.222487,-0.959865,-0.277627
2014-07-09 13:00:00,0.271998,0.506153,0.224742,-0.698352,-2.452740
2014-07-09 14:00:00,0.832325,-0.198090,1.253818,-1.629189,-0.428687
2014-07-09 15:00:00,0.139578,2.544983,0.703569,-0.886687,-0.148801
2014-07-09 16:00:00,0.236320,0.981335,0.432344,-1.233484,-0.952309
2014-07-09 17:00:00,-1.278099,-0.747409,0.019495,0.067937,0.591962
2014-07-09 18:00:00,1.152829,0.129453,0.239642,-2.914758,-0.068583
2014-07-09 19:00:00,0.193059,-0.446546,0.436316,-0.458565,1.250696
2014-07-09 20:00:00,-0.754871,-0.549267,0.844160,0.865776,-0.812503
2014-07-09 21:00:00,1.459517,0.049612,2.161484,-0.342717,1.744586
2014-07-09 22:00:00,-0.986182,0.013210,-2.143701,-0.323155,0.044460
2014-07-09 23:00:00,1.046633,0.810575,1.876367,0.542710,0.811611
2014-07-10 00:00:00,1.250434,0.413465,0.697865,-0.720383,-0.071389
2014-07-10 01:00:00,-0.361417,-1.429808,0.157431,0.254830,-0.277175
2014-07-10 02:00:00,1.605142,-0.366305,2.785252,-0.238299,1.438067
2014-07-10 03:00:00,-2.104078,-1.438175,-0.632237,-0.186601,0.577707
2014-07-10 04:00:00,-0.926445,0.187106,-0.777794,-1.561059,-1.460357
2014-07-10 05:00:00,-1.426317,2.059978,1.011805,-0.922252,-0.365228
2014-07-10 06:00:00,0.168249,0.109061,0.643489,1.689122,-0.664374
2014-07-10 07:00:00,0.409235,0.640429,-1.112787,1.222599,-1.197814
2014-07-10 08:00:00,0.327365,-0.522745,0.010612,-1.402246,-0.368048
2014-07-10 09:00:00,0.024058,-0.012423,-0.644445,-0.271829,0.036127
2014-07-10 10:00:00,0.023085,1.355437,0.863775,0.791920,0.659619
2014-07-10 11:00:00,-0.318686,3.182225,-1.173755,-0.459229,0.025445
2014-07-10 12:00:00,-1.706879,2.679342,-0.205223,-2.262415,-1.195728
2014-07-10 13:00:00,-0.144376,0.184273,-0.120018,-2.115931,-1.458106
2014-07-10 14:00:00,-0.846010,-0.890583,-0.420002,1.050106,1.101584
2014-07-10 15:00:00,-1.031363,-0.036697,0.606758,1.280024,0.068053
2014-07-10 16:00:00,-0.222290,0.094383,-0.795341,-1.314754,0.741499
2014-07-10 17:00:00,1.302876,0.022443,-1.562050,-0.520210,-0.373907
2014-07-10 18:00:00,-0.008242,-0.283944,-3.576219,0.426892,1.328846
2014-07-10 19:00:00,0.037864,-1.673415,-1.250869,1.909177,2.163294
2014-07-10 20:00:00,0.210692,-0.479385,-2.272715,-0.162114,-1.966097
2014-07-10 21:00:00,1.005482,-0.371764,1.912730,-0.915106,0.500482
2014-07-10 22:00:00,-0.163763,-0.086500,0.406397,-1.339874,-0.832092
2014-07-10 23:00:00,0.695379,0.142523,0.182436,0.526075,0.047084
2014-07-11 00:00:00,-1.168490,-1.005851,0.288157,-0.406259,-0.396494
2014-07-11 01:00:00,-1.841303,-1.144496,-0.279984,0.370862,-0.387820
2014-07-11 02:00:00,1.893266,0.610003,-1.381281,-0.379780,-2.518099
2014-07-11 03:00:00,0.065262,0.755663,-0.005306,-0.222776,0.147914
2014-07-11 04:00:00,1.008275,1.744878,-0.838337,-1.058604,-0.782162
2014-07-11 05:00:00,0.600989,1.107048,-1.211704,1.006424,0.792922
2014-07-11 06:00:00,0.347987,-1.585765,-1.519393,-0.310519,-2.210944
2014-07-11 07:00:00,0.157589,1.353697,-0.544336,1.448250,1.332215
2014-07-11 08:00:00,0.403548,-1.130429,-0.516750,-0.987108,-0.378687
2014-07-11 09:00:00,2.694873,1.741305,-1.324744,-0.657274,-0.674341
2014-07-11 10:00:00,0.069496,0.123524,-0.050863,1.410982,-0.735293
2014-07-11 11:00:00,0.311053,-0.491038,-0.948382,-1.099469,0.008765
2014-07-11 12:00:00,-1.956327,0.541644,-0.813346,0.238298,-0.942360
2014-07-11 13:00:00,-1.264447,0.300089,-0.341934,-1.096482,-0.069142
2014-07-11 14:00:00,0.557923,0.571075,0.358805,-0.345618,0.246201
2014-07-11 15:00:00,0.397225,0.289729,-0.038230,-0.905851,1.317553
2014-07-11 16:00:00,-1.356502,-0.531532,-0.356175,-0.439824,-2.182176
2014-07-11 17:00:00,-0.426951,-1.199845,-1.559603,-2.004575,-0.705964
2014-07-11 18:00:00,2.075446,-0.446775,-0.902783,-0.426329,-1.325110
2014-07-11 19:00:00,-0.122071,1.746481,0.551469,0.466137,-0.945131
2014-07-11 20:00:00,0.463789,-0.936059,0.185093,-0.006417,-1.286031
2014-07-11 21:00:00,1.495263,-1.012042,0.347064,-0.151240,-1.416145
2014-07-11 22:00:00,-0.981973,-0.701362,-1.275078,0.720991,0.450482
2014-07-11 23:00:00,-1.509935,-0.453866,1.005254,-2.428921,0.390358
2014-07-12 00:00:00,1.177136,1.173118,-0.121923,-1.989167,-0.626250
2014-07-12 01:00:00,0.562567,0.467062,1.372101,-0.863775,-0.848000
2014-07-12 02:00:00,-0.187088,-0.670653,0.671483,0.420127,0.286937
2014-07-12 03:00:00,0.513307,-0.391013,0.912753,0.641496,-1.119945
2014-07-12 04:00:00,0.562476,0.505968,-1.312381,1.387364,0.271869
2014-07-12 05:00:00,-0.539501,0.289845,0.640957,-1.149534,-0.606482
2014-07-12 06:00:00,0.695647,0.182325,1.443216,0.508605,0.800632
2014-07-12 07:00:00,0.897053,1.052727,1.160414,-0.657834,0.237554
2014-07-12 08:00:00,2.298894,1.711825,0.378262,-0.439414,-0.769616
2014-07-12 09:00:00,0.983953,0.044595,0.743877,0.860573,-0.049209
2014-07-12 10:00:00,0.220352,-0.526896,0.506535,-0.206867,1.283843
2014-07-12 11:00:00,-0.346762,0.715587,0.411217,0.724214,1.202555
2014-07-12 12:00:00,-0.698975,1.839841,2.304939,-0.447759,-0.754441
2014-07-12 13:00:00,2.021207,-1.123828,-0.257848,-0.668625,-0.306421
2014-07-12 14:00:00,1.279617,-0.378285,0.503259,0.935594,1.236826
2014-07-12 15:00:00,-0.432629,1.061440,0.576447,0.137673,0.608427
2014-07-12 16:00:00,-0.408551,0.410152,0.896216,0.745459,1.242009
2014-07-12 17:00:00,0.124914,-0.062240,0.497491,-1.035449,0.253013
2014-07-12 18:00:00,-2.650157,-0.127955,-0.093503,0.173105,-1.292130
2014-07-12 19:00:00,1.364225,0.831924,2.571624,-0.179552,0.202580
2014-07-12 20:00:00,-0.203463,0.300634,0.558960,-1.513118,1.534711
2014-07-12 21:00:00,1.092532,-1.352808,-1.135582,1.719300,-0.398016
2014-07-12 22:00:00,-0.678295,0.917108,1.253305,0.792028,0.934083
2014-07-12 23:00:00,0.323686,0.776244,-2.427285,1.047823,0.152206
2014-07-13 00:00:00,-1.474554,-0.461060,-2.192515,-1.155351,-1.414768
2014-07-13 01:00:00,-0.904240,0.813690,0.442044,0.328396,0.608529
2014-07-13 02:00:00,1.832684,-0.456896,-1.506151,-0.842655,-0.229932
2014-07-13 03:00:00,-0.540004,2.007640,-0.213369,0.735286,0.830117
2014-07-13 04:00:00,-0.454985,0.050820,1.379771,-0.727026,1.248423
2014-07-13 05:00:00,0.147476,-0.557690,2.294516,-0.698118,-1.622613
2014-07-13 06:00:00,-1.210355,-0.845107,-0.043746,0.066418,0.140885
2014-07-13 07:00:00,-0.085197,0.938643,0.948950,-0.244836,-0.149476
2014-07-13 08:00:00,0.258704,-0.713781,-1.892322,1.300238,0.945291
2014-07-13 09:00:00,0.071150,-0.676809,-0.589630,-1.684868,0.497925
2014-07-13 10:00:00,-0.377038,-0.491630,-2.125419,-1.562487,-1.457435
2014-07-13 11:00:00,0.427361,-2.830914,-0.995368,1.233185,-0.521545
2014-07-13 12:00:00,0.533617,0.640532,0.247242,0.690252,-0.882673
